Potri.005G173200	TCONS_00095623
Potri.005G086500	TCONS_00102115
Potri.002G086600	TCONS_00038397
Potri.008G091600	TCONS_00144433
Potri.007G079900	TCONS_00132842
Potri.009G012200	TCONS_00165960
Potri.004G072100	TCONS_00083415
Potri.010G055100	TCONS_00184342
Potri.017G047600	TCONS_00263279
Potri.008G046400	TCONS_00151855
Potri.015G140300	TCONS_00251395
Potri.008G112800	TCONS_00145310
Potri.T107400	TCONS_00293147
Potri.008G121000	TCONS_00155201
Potri.005G171400	TCONS_00095503
Potri.003G109200	TCONS_00060727
Potri.008G057100	TCONS_00152385
Potri.006G260100	TCONS_00118368
Potri.009G128700	TCONS_00164020
Potri.005G113400	TCONS_00093749
Potri.011G082000	TCONS_00194843
Potri.005G089700	TCONS_00092877
Potri.009G108800	TCONS_00163365
Potri.001G310700	TCONS_00011649
Potri.001G142500	TCONS_00022868
Potri.002G080600	TCONS_00049011
Potri.001G358800	TCONS_00013538
Potri.009G002400	TCONS_00165622
Potri.005G221700	TCONS_00097612
Potri.011G063200	TCONS_00194224
Potri.001G356400	TCONS_00030694
Potri.006G217500	TCONS_00116577
Potri.009G169200	TCONS_00171813
Potri.014G174700	TCONS_00232576
Potri.008G114400	TCONS_00145363
Potri.008G039400	TCONS_00151499
Potri.013G040600	TCONS_00221695
Potri.003G171300	TCONS_00071608
Potri.001G251500	TCONS_00009394
Potri.009G134300	TCONS_00164192
Potri.009G105400	TCONS_00163274
Potri.014G167400	TCONS_00239719
Potri.006G132200	TCONS_00123991
Potri.013G156300	TCONS_00225405
Potri.006G222100	TCONS_00116751
Potri.008G006300	TCONS_00150312
Potri.008G044000	TCONS_00151716
Potri.016G097800	TCONS_00255117
Potri.018G022500	TCONS_00272146
Potri.013G116400	TCONS_00224300
Potri.010G083300	TCONS_00174909
Potri.002G142600	TCONS_00051552
Potri.006G062900	TCONS_00121311
Potri.013G044600	TCONS_00215843
Potri.003G204500	TCONS_00072766
Potri.006G211900	TCONS_00116353
Potri.017G072300	TCONS_00268908
Potri.008G019700	TCONS_00141441
Potri.019G079100	TCONS_00289818
Potri.017G101600	TCONS_00265047
Potri.010G122700	TCONS_00176283
Potri.003G223400	TCONS_00073312
Potri.011G082100	TCONS_00200307
Potri.016G068700	TCONS_00259098
Potri.001G352400	TCONS_00030486
Potri.003G202900	TCONS_00064377
Potri.004G222900	TCONS_00080584
Potri.016G144000	TCONS_00261536
Potri.010G164200	TCONS_00177834
Potri.016G013400	TCONS_00257341
Potri.013G053200	TCONS_00222104
Potri.016G093000	TCONS_00259907
Potri.002G146400	TCONS_00040794
Potri.010G092700	TCONS_00175239
Potri.013G042600	TCONS_00215712
Potri.005G219000	TCONS_00097544
Potri.014G097800	TCONS_00229448
Potri.004G015500	TCONS_00081502
Potri.010G211000	TCONS_00190599
Potri.015G073100	TCONS_00243958
Potri.004G237100	TCONS_00089414
Potri.003G074300	TCONS_00059215
Potri.006G226300	TCONS_00116939
Potri.004G159300	TCONS_00086458
Potri.018G054900	TCONS_00279417
Potri.002G259300	TCONS_00055929
Potri.007G044400	TCONS_00136716
Potri.004G172600	TCONS_00078870
Potri.001G166400	TCONS_00006358
Potri.008G147800	TCONS_00146777
Potri.009G063100	TCONS_00167788
Potri.002G048300	TCONS_00047624
Potri.014G192900	TCONS_00233243
Potri.014G089600	TCONS_00236847
Potri.012G090400	TCONS_00207002
Potri.002G113800	TCONS_00050412
Potri.006G081700	TCONS_00121927
Potri.008G169500	TCONS_00147647
Potri.009G021200	TCONS_00160230
Potri.006G196800	TCONS_00126411
Potri.002G067400	TCONS_00037553
Potri.015G077300	TCONS_00249349
Potri.001G003300	TCONS_00017534
Potri.002G031800	TCONS_00036077
Potri.017G110000	TCONS_00265350
Potri.003G034600	TCONS_00057565
Potri.008G084500	TCONS_00153701
Potri.012G092800	TCONS_00207081
Potri.008G134900	TCONS_00155787
Potri.002G065800	TCONS_00037515
Potri.010G064500	TCONS_00184685
Potri.005G053000	TCONS_00100813
Potri.007G010900	TCONS_00130101
Potri.001G147700	TCONS_00023134
Potri.007G040400	TCONS_00136524
Potri.005G072300	TCONS_00092243
Potri.013G083600	TCONS_00223172
Potri.004G048900	TCONS_00082706
Potri.019G112400	TCONS_00286727
Potri.012G068800	TCONS_00206083
Potri.010G062900	TCONS_00184631
Potri.006G259200	TCONS_00118337
Potri.014G109700	TCONS_00229918
Potri.016G035600	TCONS_00252741
Potri.008G170800	TCONS_00147733
Potri.007G118600	TCONS_00139295
Potri.009G137500	TCONS_00164329
Potri.001G179200	TCONS_00024218
Potri.010G187600	TCONS_00189569
Potri.014G001100	TCONS_00225707
Potri.014G070000	TCONS_00235983
Potri.018G141100	TCONS_00282509
Potri.006G053700	TCONS_00120954
Potri.004G037700	TCONS_00074432
Potri.012G075500	TCONS_00211836
Potri.018G049100	TCONS_00279290
Potri.006G244900	TCONS_00117839
Potri.013G061400	TCONS_00216501
Potri.019G126000	TCONS_00291019
Potri.006G015200	TCONS_00119530
Potri.015G026900	TCONS_00242023
Potri.006G163700	TCONS_00114651
Potri.006G048100	TCONS_00110298
Potri.012G073900	TCONS_00211760
Potri.005G162900	TCONS_00104843
Potri.013G103400	TCONS_00223756
Potri.007G095600	TCONS_00138524
Potri.003G213600	TCONS_00072943
Potri.012G100700	TCONS_00212732
Potri.008G211100	TCONS_00149658
Potri.010G098000	TCONS_00175420
Potri.005G081000	TCONS_00092566
Potri.012G130600	TCONS_00208443
Potri.018G107000	TCONS_00281350
Potri.006G150900	TCONS_00124762
Potri.009G030000	TCONS_00160580
Potri.015G088500	TCONS_00249774
Potri.003G220800	TCONS_00064876
Potri.002G243600	TCONS_00055233
Potri.003G056000	TCONS_00067006
Potri.005G072200	TCONS_00092241
Potri.004G153200	TCONS_00078209
Potri.013G073200	TCONS_00222832
Potri.002G162600	TCONS_00052321
Potri.001G329500	TCONS_00029569
Potri.015G135800	TCONS_00251250
Potri.015G078700	TCONS_00244216
Potri.018G145900	TCONS_00282645
Potri.019G081600	TCONS_00285892
Potri.004G201600	TCONS_00087802
Potri.015G129600	TCONS_00246004
Potri.013G016800	TCONS_00220688
Potri.010G140200	TCONS_00187852
Potri.017G097500	TCONS_00264903
Potri.002G051500	TCONS_00036860
Potri.002G205700	TCONS_00053769
Potri.001G408200	TCONS_00032486
Potri.002G247600	TCONS_00055456
Potri.002G160600	TCONS_00052213
Potri.018G057100	TCONS_00273535
Potri.001G049800	TCONS_00001744
Potri.005G107600	TCONS_00102821
Potri.004G157000	TCONS_00078347
Potri.003G059800	TCONS_00067109
Potri.001G257600	TCONS_00027258
Potri.007G068800	TCONS_00132342
Potri.015G125600	TCONS_00245926
Potri.003G050400	TCONS_00058184
Potri.003G045200	TCONS_00057957
Potri.002G057900	TCONS_00037178
Potri.017G038500	TCONS_00267676
Potri.008G049600	TCONS_00152054
Potri.001G028400	TCONS_00001003
Potri.007G055900	TCONS_00137200
Potri.001G102300	TCONS_00003543
Potri.002G088100	TCONS_00038496
Potri.001G157300	TCONS_00005902
Potri.015G000400	TCONS_00246568
Potri.T013200	TCONS_00295769
Potri.008G088300	TCONS_00153849
Potri.001G255600	TCONS_00009540
Potri.008G095500	TCONS_00144636
Potri.019G019800	TCONS_00287571
Potri.013G091000	TCONS_00217924
Potri.008G110500	TCONS_00154743
Potri.009G005900	TCONS_00159357
Potri.015G046500	TCONS_00242749
Potri.015G039700	TCONS_00242496
Potri.011G007600	TCONS_00197996
Potri.011G151500	TCONS_00197099
Potri.005G024800	TCONS_00090507
Potri.001G436300	TCONS_00033468
Potri.012G047400	TCONS_00205046
Potri.009G078500	TCONS_00162394
Potri.015G002800	TCONS_00241117
Potri.004G001800	TCONS_00073391
Potri.T026400	TCONS_00297267
Potri.009G160100	TCONS_00165122
Potri.008G048900	TCONS_00152002
Potri.011G061200	TCONS_00194181
Potri.001G139600	TCONS_00005074
Potri.019G031400	TCONS_00283794
Potri.005G136200	TCONS_00103964
Potri.001G423700	TCONS_00015705
Potri.017G078200	TCONS_00269082
Potri.018G111200	TCONS_00275946
Potri.011G136400	TCONS_00196572
Potri.001G106100	TCONS_00021507
Potri.011G057700	TCONS_00199488
Potri.006G134300	TCONS_00124199
Potri.010G030500	TCONS_00183210
Potri.012G128100	TCONS_00213613
Potri.019G044200	TCONS_00284223
Potri.012G048400	TCONS_00210722
Potri.009G032300	TCONS_00166687
Potri.012G004600	TCONS_00209093
Potri.006G247100	TCONS_00117886
Potri.002G225800	TCONS_00044028
Potri.011G042200	TCONS_00193639
Potri.009G029000	TCONS_00160519
Potri.005G228600	TCONS_00097922
Potri.001G119500	TCONS_00021980
Potri.001G209100	TCONS_00007799
Potri.001G361800	TCONS_00013658
Potri.008G093100	TCONS_00154026
Potri.008G121900	TCONS_00155232
Potri.018G070500	TCONS_00274280
Potri.009G136200	TCONS_00164276
Potri.003G106700	TCONS_00069226
Potri.005G084600	TCONS_00102041
Potri.007G124000	TCONS_00139479
Potri.013G076600	TCONS_00222930
Potri.014G049300	TCONS_00227565
Potri.002G182700	TCONS_00053026
Potri.006G071200	TCONS_00111238
Potri.013G122000	TCONS_00224420
Potri.006G153100	TCONS_00114332
Potri.012G127700	TCONS_00208395
Potri.016G056200	TCONS_00253400
Potri.013G051300	TCONS_00216132
Potri.013G109300	TCONS_00218538
Potri.017G001600	TCONS_00266752
Potri.001G204700	TCONS_00025241
Potri.014G046300	TCONS_00235103
Potri.001G366000	TCONS_00013723
Potri.006G277200	TCONS_00129345
Potri.010G124000	TCONS_00176348
Potri.003G149600	TCONS_00062319
Potri.007G034700	TCONS_00136375
Potri.002G237600	TCONS_00054985
Potri.013G114700	TCONS_00224216
Potri.018G039000	TCONS_00272879
Potri.013G005100	TCONS_00220278
Potri.006G241500	TCONS_00117657
Potri.008G206000	TCONS_00149499
Potri.010G227700	TCONS_00191491
Potri.006G145900	TCONS_00124571
Potri.010G108200	TCONS_00175739
Potri.010G083400	TCONS_00185533
Potri.009G092700	TCONS_00162864
Potri.003G146000	TCONS_00062171
Potri.009G111700	TCONS_00169675
Potri.016G091700	TCONS_00259807
Potri.018G020800	TCONS_00278261
Potri.011G089900	TCONS_00200623
Potri.006G178600	TCONS_00115184
Potri.006G033800	TCONS_00120143
Potri.004G013200	TCONS_00081392
Potri.016G045600	TCONS_00258334
Potri.004G032800	TCONS_00082040
Potri.006G224800	TCONS_00127334
Potri.002G174100	TCONS_00052743
Potri.003G073000	TCONS_00059085
Potri.002G006900	TCONS_00046021
Potri.006G193700	TCONS_00115606
Potri.002G246400	TCONS_00044871
Potri.009G094700	TCONS_00162939
Potri.002G000500	TCONS_00034840
Potri.006G155500	TCONS_00114406
Potri.015G130900	TCONS_00246025
Potri.010G120200	TCONS_00176185
Potri.008G191600	TCONS_00148567
Potri.012G085500	TCONS_00206832
Potri.004G140600	TCONS_00085819
Potri.015G064000	TCONS_00248889
Potri.010G066000	TCONS_00184779
Potri.014G097300	TCONS_00237137
Potri.001G164900	TCONS_00006285
Potri.003G074800	TCONS_00067799
Potri.006G198500	TCONS_00126489
Potri.002G113300	TCONS_00039665
Potri.019G101900	TCONS_00286522
Potri.006G094800	TCONS_00112120
Potri.015G075800	TCONS_00244108
Potri.011G142300	TCONS_00196830
Potri.015G132500	TCONS_00246063
Potri.004G207000	TCONS_00079986
Potri.001G004000	TCONS_00017565
Potri.017G116500	TCONS_00270237
Potri.007G033700	TCONS_00136333
Potri.013G090500	TCONS_00223345
Potri.002G068700	TCONS_00048537
Potri.008G065200	TCONS_00152775
Potri.007G046500	TCONS_00136821
Potri.009G074300	TCONS_00162210
Potri.005G044900	TCONS_00091067
Potri.008G174900	TCONS_00157152
Potri.003G013800	TCONS_00065485
Potri.001G420700	TCONS_00032868
Potri.001G224100	TCONS_00026031
Potri.004G190100	TCONS_00079443
Potri.002G077300	TCONS_00048893
Potri.001G003800	TCONS_00000157
Potri.001G127100	TCONS_00004654
Potri.015G060800	TCONS_00243377
Potri.006G105400	TCONS_00122750
Potri.005G063000	TCONS_00091876
Potri.004G121400	TCONS_00077193
Potri.008G054500	TCONS_00152316
Potri.016G037900	TCONS_00258070
Potri.010G054100	TCONS_00184287
Potri.009G131200	TCONS_00170522
Potri.008G134200	TCONS_00155741
Potri.018G081300	TCONS_00274749
Potri.004G050900	TCONS_00074895
Potri.014G018000	TCONS_00234170
Potri.013G033000	TCONS_00221310
Potri.010G098600	TCONS_00186332
Potri.008G031800	TCONS_00151167
Potri.006G055000	TCONS_00110471
Potri.007G121600	TCONS_00139367
Potri.001G239100	TCONS_00008886
Potri.005G068400	TCONS_00092106
Potri.015G094600	TCONS_00250001
Potri.014G015700	TCONS_00226285
Potri.005G144700	TCONS_00094575
Potri.018G033300	TCONS_00272625
Potri.003G164100	TCONS_00071366
Potri.004G095000	TCONS_00076393
Potri.007G128300	TCONS_00134422
Potri.006G110400	TCONS_00112636
Potri.014G150600	TCONS_00239069
Potri.005G093100	TCONS_00102308
Potri.009G067100	TCONS_00161902
Potri.003G211200	TCONS_00072896
Potri.015G081800	TCONS_00244377
Potri.017G063500	TCONS_00268555
Potri.002G164500	TCONS_00052405
Potri.006G219500	TCONS_00116671
Potri.005G112900	TCONS_00103014
Potri.017G084800	TCONS_00264432
Potri.002G169900	TCONS_00041789
Potri.001G305700	TCONS_00028882
Potri.009G028500	TCONS_00166526
Potri.001G241300	TCONS_00026653
Potri.016G029100	TCONS_00257740
Potri.004G174900	TCONS_00078951
Potri.012G028900	TCONS_00204309
Potri.018G006500	TCONS_00277761
Potri.014G055600	TCONS_00227827
Potri.007G080500	TCONS_00138054
Potri.006G051200	TCONS_00120816
Potri.005G236700	TCONS_00107602
Potri.012G109600	TCONS_00207747
Potri.019G085900	TCONS_00290089
Potri.009G148000	TCONS_00171029
Potri.004G164400	TCONS_00086657
Potri.005G211400	TCONS_00097213
Potri.018G037100	TCONS_00278885
Potri.001G343000	TCONS_00012687
Potri.013G068700	TCONS_00216813
Potri.016G024700	TCONS_00252430
Potri.001G090700	TCONS_00020940
Potri.012G100000	TCONS_00212695
Potri.015G105200	TCONS_00245285
Potri.008G187000	TCONS_00148407
Potri.004G208600	TCONS_00080047
Potri.016G086300	TCONS_00259676
Potri.015G055200	TCONS_00248468
Potri.004G211200	TCONS_00080115
Potri.002G005100	TCONS_00045969
Potri.012G080100	TCONS_00206594
Potri.019G081100	TCONS_00285865
Potri.013G130300	TCONS_00219216
Potri.002G162100	TCONS_00041431
Potri.006G044600	TCONS_00110062
Potri.009G057100	TCONS_00161480
Potri.007G086900	TCONS_00138311
Potri.002G247100	TCONS_00044900
Potri.001G188500	TCONS_00024586
Potri.005G217800	TCONS_00097489
Potri.001G416400	TCONS_00032719
Potri.019G131900	TCONS_00287151
Potri.001G001600	TCONS_00017482
Potri.003G043300	TCONS_00057876
Potri.004G204600	TCONS_00087980
Potri.010G023600	TCONS_00172549
Potri.001G456700	TCONS_00016682
Potri.007G109400	TCONS_00133784
Potri.014G099000	TCONS_00229494
Potri.014G035800	TCONS_00234692
Potri.004G055600	TCONS_00082832
Potri.015G036600	TCONS_00242376
Potri.006G150500	TCONS_00124745
Potri.003G072500	TCONS_00059061
Potri.003G052700	TCONS_00058277
Potri.004G157700	TCONS_00086409
Potri.007G001000	TCONS_00135008
Potri.001G075600	TCONS_00002559
Potri.008G146600	TCONS_00156142
Potri.008G177700	TCONS_00147974
Potri.002G098000	TCONS_00049679
Potri.018G063600	TCONS_00273925
Potri.015G019500	TCONS_00247239
Potri.007G106000	TCONS_00138974
Potri.001G109800	TCONS_00003888
Potri.019G025600	TCONS_00283619
Potri.001G252600	TCONS_00009464
Potri.001G157400	TCONS_00023452
Potri.011G005300	TCONS_00192800
Potri.019G077700	TCONS_00289765
Potri.002G084400	TCONS_00038285
Potri.016G012900	TCONS_00252078
Potri.013G160100	TCONS_00225523
Potri.001G344000	TCONS_00030173
Potri.001G193300	TCONS_00024785
Potri.014G016100	TCONS_00226324
Potri.004G105000	TCONS_00084693
Potri.018G128200	TCONS_00276520
Potri.012G006100	TCONS_00203703
Potri.009G015600	TCONS_00160020
Potri.019G071700	TCONS_00285577
Potri.016G058000	TCONS_00253474
Potri.009G115400	TCONS_00169834
Potri.018G076200	TCONS_00280175
Potri.017G058600	TCONS_00268369
Potri.003G175900	TCONS_00071745
Potri.016G046600	TCONS_00258368
Potri.017G078900	TCONS_00269105
Potri.001G270100	TCONS_00010001
Potri.014G113000	TCONS_00237652
Potri.001G106600	TCONS_00003760
Potri.008G002900	TCONS_00140729
Potri.006G142800	TCONS_00124479
Potri.013G120700	TCONS_00218917
Potri.003G093100	TCONS_00060021
Potri.016G127200	TCONS_00256039
Potri.005G223500	TCONS_00097663
Potri.004G101800	TCONS_00076672
Potri.013G154900	TCONS_00219855
Potri.001G358600	TCONS_00030776
Potri.014G044200	TCONS_00227287
Potri.006G215700	TCONS_00127001
Potri.005G236200	TCONS_00098222
Potri.006G188100	TCONS_00126009
Potri.004G114800	TCONS_00077029
Potri.012G131400	TCONS_00213702
Potri.013G028300	TCONS_00215317
Potri.010G251500	TCONS_00181687
Potri.006G220900	TCONS_00127206
Potri.014G149700	TCONS_00231628
Potri.006G066700	TCONS_00111055
Potri.010G087700	TCONS_00185773
Potri.005G221900	TCONS_00097621
Potri.010G132900	TCONS_00187601
Potri.010G215200	TCONS_00190855
Potri.010G081700	TCONS_00185463
Potri.006G025900	TCONS_00119902
Potri.004G226700	TCONS_00080753
Potri.006G153800	TCONS_00124944
Potri.010G126300	TCONS_00176420
Potri.009G117000	TCONS_00163601
Potri.002G140000	TCONS_00040580
Potri.002G104600	TCONS_00049979
Potri.008G186500	TCONS_00157632
Potri.006G075300	TCONS_00111392
Potri.006G031500	TCONS_00109544
Potri.004G070200	TCONS_00083318
Potri.004G175600	TCONS_00078992
Potri.010G216200	TCONS_00180244
Potri.018G019800	TCONS_00278143
Potri.T066000	TCONS_00301497
Potri.003G071700	TCONS_00067663
Potri.002G044100	TCONS_00047405
Potri.003G073700	TCONS_00067723
Potri.002G006200	TCONS_00035107
Potri.002G059900	TCONS_00037277
Potri.015G071900	TCONS_00243887
Potri.015G066500	TCONS_00243619
Potri.013G011200	TCONS_00214647
Potri.002G100600	TCONS_00049755
Potri.008G221200	TCONS_00149919
Potri.015G106400	TCONS_00245361
Potri.015G142600	TCONS_00251425
Potri.004G235300	TCONS_00081075
Potri.003G030400	TCONS_00057369
Potri.008G080700	TCONS_00153534
Potri.008G132300	TCONS_00146015
Potri.006G099700	TCONS_00122546
Potri.008G073300	TCONS_00143670
Potri.003G116000	TCONS_00069630
Potri.009G046700	TCONS_00161148
Potri.004G142300	TCONS_00085872
Potri.001G006700	TCONS_00000314
Potri.002G102600	TCONS_00039098
Potri.014G082600	TCONS_00236508
Potri.001G004700	TCONS_00017603
Potri.008G100800	TCONS_00144964
Potri.008G164900	TCONS_00147430
Potri.008G086700	TCONS_00144157
Potri.012G056000	TCONS_00205386
Potri.011G140200	TCONS_00202349
Potri.007G132900	TCONS_00140052
Potri.014G004900	TCONS_00233722
Potri.001G454900	TCONS_00016594
Potri.003G115300	TCONS_00069594
Potri.005G019700	TCONS_00099514
Potri.007G044800	TCONS_00131252
Potri.001G405800	TCONS_00015094
Potri.009G018500	TCONS_00166197
Potri.004G061000	TCONS_00075196
Potri.001G459700	TCONS_00034140
Potri.008G136100	TCONS_00146178
Potri.016G007100	TCONS_00251915
Potri.011G100800	TCONS_00195388
Potri.001G378900	TCONS_00014284
Potri.004G196600	TCONS_00079558
XLOC_020381	TCONS_00073343
Potri.009G157500	TCONS_00171375
Potri.010G185800	TCONS_00178965
Potri.019G018500	TCONS_00283417
Potri.005G242500	TCONS_00098454
Potri.001G137200	TCONS_00022697
Potri.005G190500	TCONS_00096255
Potri.001G007900	TCONS_00000360
Potri.007G057100	TCONS_00137210
Potri.003G081100	TCONS_00059491
Potri.010G199600	TCONS_00190163
Potri.004G190600	TCONS_00087517
Potri.010G107300	TCONS_00175704
Potri.002G212400	TCONS_00043602
Potri.003G159500	TCONS_00071214
Potri.001G466800	TCONS_00017023
Potri.006G200600	TCONS_00126541
Potri.015G096100	TCONS_00250043
Potri.005G063900	TCONS_00091931
Potri.005G091400	TCONS_00102259
Potri.005G229400	TCONS_00107291
Potri.006G107300	TCONS_00112498
Potri.010G118700	TCONS_00187083
Potri.001G222600	TCONS_00025968
Potri.014G068200	TCONS_00228260
Potri.008G031100	TCONS_00151156
Potri.001G292800	TCONS_00011028
Potri.003G166000	TCONS_00063001
Potri.010G235900	TCONS_00191788
Potri.005G213300	TCONS_00106613
Potri.013G031700	TCONS_00221237
Potri.013G067600	TCONS_00222582
Potri.006G129800	TCONS_00113357
Potri.008G181500	TCONS_00148219
Potri.010G157400	TCONS_00188499
Potri.018G038600	TCONS_00278952
Potri.006G068200	TCONS_00121460
Potri.014G129000	TCONS_00230615
Potri.004G176400	TCONS_00086992
Potri.001G085400	TCONS_00002889
Potri.007G097000	TCONS_00138615
Potri.012G102500	TCONS_00207450
Potri.015G103300	TCONS_00250226
Potri.003G153100	TCONS_00062441
Potri.004G164200	TCONS_00086655
Potri.018G035400	TCONS_00278811
Potri.013G037700	TCONS_00221547
Potri.004G234600	TCONS_00081040
Potri.017G017600	TCONS_00262232
Potri.004G228200	TCONS_00080800
Potri.001G424900	TCONS_00015729
Potri.004G009600	TCONS_00081307
Potri.001G050600	TCONS_00019253
Potri.017G082300	TCONS_00269190
Potri.001G275800	TCONS_00027891
Potri.010G231100	TCONS_00181057
Potri.018G037800	TCONS_00272819
Potri.T140000	TCONS_00297785
Potri.012G098900	TCONS_00212633
Potri.001G077100	TCONS_00002616
Potri.002G197600	TCONS_00053577
Potri.003G185600	TCONS_00072021
Potri.002G241200	TCONS_00044690
Potri.003G190000	TCONS_00072117
Potri.019G081800	TCONS_00289960
Potri.005G172600	TCONS_00095553
Potri.006G032500	TCONS_00120094
Potri.003G062800	TCONS_00067174
Potri.013G073900	TCONS_00217046
Potri.002G139200	TCONS_00040539
Potri.010G077400	TCONS_00185245
Potri.017G125100	TCONS_00270505
Potri.004G223800	TCONS_00088656
Potri.001G155900	TCONS_00005843
Potri.001G406600	TCONS_00015128
Potri.005G020400	TCONS_00090333
Potri.010G093400	TCONS_00186024
Potri.014G074900	TCONS_00236186
Potri.001G132600	TCONS_00022465
Potri.009G045000	TCONS_00161082
Potri.012G040200	TCONS_00204739
Potri.014G099700	TCONS_00237224
Potri.014G035300	TCONS_00226990
Potri.014G079100	TCONS_00236426
Potri.008G117100	TCONS_00145484
Potri.005G079800	TCONS_00101818
