Potri.010G030200	TCONS_00183198
Potri.013G155100	TCONS_00219876
Potri.001G290200	TCONS_00010944
Potri.006G049300	TCONS_00120701
Potri.013G005900	TCONS_00220294
Potri.010G190400	TCONS_00189766
Potri.009G096600	TCONS_00163022
Potri.009G128700	TCONS_00164031
Potri.009G128700	TCONS_00164033
Potri.009G096600	TCONS_00163025
Potri.009G128700	TCONS_00164038
Potri.009G096800	TCONS_00163029
Potri.003G117000	TCONS_00069650
Potri.003G152300	TCONS_00070960
Potri.003G152300	TCONS_00070961
Potri.009G034700	TCONS_00166763
Potri.003G128000	TCONS_00061465
Potri.009G034700	TCONS_00166761
Potri.003G152400	TCONS_00070968
Potri.003G152400	TCONS_00070969
Potri.001G149100	TCONS_00023176
XLOC_017251	TCONS_00061460
Potri.014G098700	TCONS_00237175
Potri.014G098700	TCONS_00237176
Potri.003G022000	TCONS_00056868
Potri.001G245500	TCONS_00009140
Potri.001G245500	TCONS_00009141
Potri.001G138100	TCONS_00022743
Potri.011G026000	TCONS_00193296
Potri.011G025900	TCONS_00193294
Potri.010G211000	TCONS_00190599
Potri.003G205200	TCONS_00064452
Potri.007G006300	TCONS_00135223
XLOC_087407	TCONS_00301560
Potri.003G205500	TCONS_00064457
Potri.003G205500	TCONS_00064459
Potri.002G131400	TCONS_00051077
Potri.014G100700	TCONS_00237266
Potri.002G131300	TCONS_00051075
Potri.006G065500	TCONS_00110985
Potri.006G065200	TCONS_00110980
Potri.003G031000	TCONS_00066163
Potri.003G137900	TCONS_00061793
Potri.003G031000	TCONS_00066165
Potri.003G031000	TCONS_00066164
Potri.006G110400	TCONS_00112637
Potri.006G110400	TCONS_00112636
Potri.001G407000	TCONS_00015135
Potri.009G032100	TCONS_00160648
Potri.001G407000	TCONS_00015138
Potri.011G078300	TCONS_00194696
Potri.005G198900	TCONS_00096700
Potri.002G248700	TCONS_00055511
Potri.002G248700	TCONS_00055513
Potri.002G248800	TCONS_00055514
Potri.017G007400	TCONS_00266881
Potri.011G020900	TCONS_00193124
Potri.017G007500	TCONS_00266887
Potri.017G007500	TCONS_00266884
Potri.006G078900	TCONS_00111580
Potri.006G078900	TCONS_00111583
Potri.008G100800	TCONS_00144964
Potri.008G100800	TCONS_00144965
Potri.006G059500	TCONS_00110673
Potri.008G101100	TCONS_00144967
Potri.008G100700	TCONS_00144961
Potri.007G024800	TCONS_00130715
Potri.010G252500	TCONS_00192457
Potri.010G252500	TCONS_00192456
Potri.018G086900	TCONS_00280531
Potri.008G128900	TCONS_00155462
Potri.010G252500	TCONS_00192451
Potri.012G018700	TCONS_00204019
Potri.007G061700	TCONS_00137423
Potri.009G026200	TCONS_00160442
Potri.009G092700	TCONS_00162864
Potri.012G018600	TCONS_00204013
Potri.012G018600	TCONS_00204014
Potri.009G092600	TCONS_00162863
Potri.015G055400	TCONS_00243226
Potri.016G096500	TCONS_00255086
Potri.006G003800	TCONS_00108729
Potri.006G003500	TCONS_00108726
Potri.011G135400	TCONS_00196513
Potri.014G144800	TCONS_00231439
Potri.010G098000	TCONS_00175420
Potri.008G012000	TCONS_00150455
XLOC_086186	TCONS_00299518
Potri.008G012200	TCONS_00150456
XLOC_086186	TCONS_00299517
Potri.003G169700	TCONS_00063105
Potri.006G132100	TCONS_00123974
Potri.006G132100	TCONS_00123975
Potri.003G169700	TCONS_00063101
Potri.018G081000	TCONS_00280284
Potri.018G081000	TCONS_00280286
Potri.014G170600	TCONS_00239870
Potri.003G083900	TCONS_00068213
Potri.011G137100	TCONS_00196600
Potri.003G084000	TCONS_00068214
Potri.011G137200	TCONS_00196601
Potri.004G136100	TCONS_00077752
Potri.016G122400	TCONS_00260977
Potri.004G136200	TCONS_00077757
Potri.009G057300	TCONS_00161510
Potri.009G057500	TCONS_00161513
Potri.009G057500	TCONS_00161514
Potri.009G057500	TCONS_00161515
XLOC_017480	TCONS_00062473
Potri.009G057500	TCONS_00161517
Potri.009G057500	TCONS_00161518
Potri.002G125400	TCONS_00050859
Potri.016G018400	TCONS_00252199
Potri.005G072800	TCONS_00101531
Potri.005G072800	TCONS_00101532
Potri.005G072800	TCONS_00101535
Potri.005G072800	TCONS_00101536
Potri.013G056600	TCONS_00216327
Potri.010G215000	TCONS_00180207
Potri.010G215000	TCONS_00180200
Potri.010G036900	TCONS_00183584
Potri.010G044900	TCONS_00173318
Potri.016G025500	TCONS_00252441
Potri.006G154000	TCONS_00114352
Potri.016G025500	TCONS_00252446
Potri.006G154000	TCONS_00114358
Potri.012G079200	TCONS_00206521
Potri.016G141200	TCONS_00256574
Potri.016G141600	TCONS_00256577
XLOC_042576	TCONS_00157104
Potri.006G199500	TCONS_00115916
Potri.006G199500	TCONS_00115915
Potri.006G199500	TCONS_00115912
Potri.013G151500	TCONS_00225271
Potri.T071600	TCONS_00302139
Potri.T071300	TCONS_00302134
Potri.T071300	TCONS_00302133
Potri.008G076100	TCONS_00143757
Potri.008G156200	TCONS_00156475
Potri.009G151400	TCONS_00164853
Potri.008G156200	TCONS_00156477
Potri.011G021100	TCONS_00198377
Potri.009G151400	TCONS_00164854
Potri.011G021000	TCONS_00198373
Potri.008G156200	TCONS_00156479
Potri.008G156200	TCONS_00156478
Potri.010G210400	TCONS_00190582
Potri.010G210300	TCONS_00190581
Potri.010G210300	TCONS_00190580
Potri.010G210800	TCONS_00190587
Potri.010G210500	TCONS_00190584
Potri.014G122600	TCONS_00237996
Potri.002G107300	TCONS_00039326
Potri.002G107300	TCONS_00039320
Potri.002G107300	TCONS_00039322
Potri.002G107600	TCONS_00039328
Potri.014G165500	TCONS_00232311
Potri.005G150600	TCONS_00094804
Potri.014G165500	TCONS_00232319
Potri.014G165500	TCONS_00232318
Potri.003G129700	TCONS_00070195
Potri.003G129700	TCONS_00070197
Potri.003G129700	TCONS_00070196
Potri.003G129700	TCONS_00070191
Potri.016G064100	TCONS_00253718
Potri.002G182500	TCONS_00053008
Potri.014G092300	TCONS_00229213
Potri.014G175200	TCONS_00232594
Potri.014G092300	TCONS_00229214
Potri.010G226300	TCONS_00191401
Potri.002G182500	TCONS_00053005
Potri.002G182500	TCONS_00053006
Potri.016G103500	TCONS_00260315
Potri.016G103500	TCONS_00260316
Potri.005G094900	TCONS_00102370
Potri.005G095200	TCONS_00102377
Potri.016G103300	TCONS_00260311
Potri.005G094900	TCONS_00102375
Potri.018G059400	TCONS_00279638
Potri.001G253700	TCONS_00027052
Potri.017G125000	TCONS_00270498
Potri.007G063900	TCONS_00137491
Potri.017G125000	TCONS_00270492
Potri.017G125000	TCONS_00270493
Potri.017G124800	TCONS_00270490
Potri.017G124800	TCONS_00270491
Potri.001G430700	TCONS_00015907
Potri.006G134000	TCONS_00113513
Potri.006G134000	TCONS_00113512
Potri.006G134000	TCONS_00113515
Potri.008G019700	TCONS_00141441
Potri.008G019700	TCONS_00141442
Potri.006G134000	TCONS_00113516
Potri.010G060100	TCONS_00184458
Potri.012G042200	TCONS_00204838
Potri.008G055500	TCONS_00142931
Potri.008G055500	TCONS_00142930
Potri.010G003300	TCONS_00182115
Potri.008G055500	TCONS_00142932
Potri.012G041900	TCONS_00204833
XLOC_067812	TCONS_00249022
Potri.015G069000	TCONS_00249027
Potri.015G069000	TCONS_00249026
Potri.012G041900	TCONS_00204835
Potri.001G470300	TCONS_00017211
Potri.018G141500	TCONS_00276899
Potri.001G470300	TCONS_00017215
Potri.001G470300	TCONS_00017214
Potri.001G470300	TCONS_00017216
Potri.005G123500	TCONS_00103396
Potri.018G023600	TCONS_00272227
Potri.005G123500	TCONS_00103395
Potri.005G123200	TCONS_00103390
Potri.018G023500	TCONS_00272226
Potri.008G086900	TCONS_00144191
Potri.007G037300	TCONS_00131049
Potri.007G037300	TCONS_00131048
Potri.005G217700	TCONS_00106838
Potri.015G067600	TCONS_00248998
Potri.007G036800	TCONS_00131042
Potri.017G133200	TCONS_00270726
Potri.006G265100	TCONS_00128838
Potri.006G265100	TCONS_00128831
Potri.007G115500	TCONS_00139216
Potri.006G265100	TCONS_00128837
Potri.005G080500	TCONS_00092537
Potri.014G181900	TCONS_00232862
Potri.010G226300	TCONS_00191404
Potri.019G053400	TCONS_00288843
Potri.019G053600	TCONS_00288846
Potri.018G136200	TCONS_00276764
Potri.003G190800	TCONS_00072131
Potri.003G190800	TCONS_00072130
Potri.003G191100	TCONS_00072134
Potri.003G191100	TCONS_00072137
Potri.003G191100	TCONS_00072136
Potri.019G011000	TCONS_00283154
Potri.006G171500	TCONS_00114956
Potri.013G116400	TCONS_00224307
Potri.019G010900	TCONS_00287395
XLOC_079672	TCONS_00287394
Potri.012G049300	TCONS_00205122
Potri.T043900	TCONS_00299095
XLOC_079669	TCONS_00287391
Potri.005G213200	TCONS_00106612
Potri.005G213300	TCONS_00106613
Potri.004G062500	TCONS_00083070
Potri.004G062500	TCONS_00083073
Potri.004G229900	TCONS_00089011
Potri.010G182200	TCONS_00178673
Potri.004G037600	TCONS_00082304
Potri.001G276200	TCONS_00027941
Potri.004G037600	TCONS_00082300
Potri.004G037600	TCONS_00082303
Potri.001G276200	TCONS_00027945
Potri.010G182400	TCONS_00178678
Potri.013G031200	TCONS_00215376
Potri.013G031200	TCONS_00215374
Potri.013G031200	TCONS_00215375
Potri.010G031000	TCONS_00183242
Potri.010G065900	TCONS_00174160
Potri.001G049200	TCONS_00019118
Potri.010G066200	TCONS_00174166
Potri.010G066200	TCONS_00174165
Potri.001G227000	TCONS_00026098
Potri.001G227000	TCONS_00026097
Potri.001G227000	TCONS_00026096
Potri.001G227000	TCONS_00026095
XLOC_067611	TCONS_00248374
Potri.001G394600	TCONS_00014740
Potri.012G057700	TCONS_00210999
Potri.T043800	TCONS_00299093
Potri.011G096500	TCONS_00195267
Potri.017G121000	TCONS_00265733
Potri.007G029300	TCONS_00130798
Potri.007G029300	TCONS_00130797
XLOC_080858	TCONS_00290917
Potri.011G127800	TCONS_00201923
Potri.010G094700	TCONS_00186149
Potri.014G005200	TCONS_00233738
Potri.011G128000	TCONS_00201925
Potri.014G005200	TCONS_00233737
Potri.011G096300	TCONS_00195262
XLOC_085263	TCONS_00297918
Potri.002G131100	TCONS_00040232
Potri.010G094700	TCONS_00186143
Potri.017G077100	TCONS_00269072
Potri.004G223800	TCONS_00088651
Potri.004G223800	TCONS_00088653
Potri.008G135500	TCONS_00146132
Potri.014G023800	TCONS_00234336
Potri.004G223800	TCONS_00088656
Potri.010G141300	TCONS_00187898
Potri.003G222600	TCONS_00073260
Potri.010G141300	TCONS_00187891
Potri.010G141300	TCONS_00187893
Potri.010G141300	TCONS_00187895
Potri.010G141300	TCONS_00187894
Potri.010G141300	TCONS_00187896
Potri.019G100500	TCONS_00286448
Potri.019G100600	TCONS_00286449
Potri.019G100500	TCONS_00286447
Potri.007G052500	TCONS_00137079
Potri.007G032500	TCONS_00136305
Potri.007G032500	TCONS_00136304
Potri.007G032500	TCONS_00136300
Potri.007G032500	TCONS_00136302
Potri.006G157600	TCONS_00125024
Potri.006G157600	TCONS_00125025
Potri.006G157400	TCONS_00125022
Potri.010G060300	TCONS_00184460
Potri.001G105100	TCONS_00021470
Potri.004G140600	TCONS_00085823
Potri.004G140600	TCONS_00085822
Potri.017G084300	TCONS_00269256
Potri.004G140600	TCONS_00085824
Potri.017G084500	TCONS_00269258
Potri.017G084500	TCONS_00269259
Potri.010G060400	TCONS_00184464
Potri.018G151600	TCONS_00277384
Potri.T019700	TCONS_00296683
Potri.018G151600	TCONS_00277389
Potri.008G049500	TCONS_00152046
Potri.010G078500	TCONS_00185337
Potri.003G091100	TCONS_00068526
Potri.010G122000	TCONS_00187237
Potri.010G122000	TCONS_00187230
Potri.010G122000	TCONS_00187232
Potri.004G161300	TCONS_00086555
Potri.004G161300	TCONS_00086557
Potri.004G161100	TCONS_00086551
Potri.008G159700	TCONS_00147260
Potri.008G159800	TCONS_00147261
Potri.013G094500	TCONS_00223495
Potri.001G382700	TCONS_00031573
Potri.004G161300	TCONS_00086558
Potri.006G182900	TCONS_00115313
Potri.014G044900	TCONS_00235066
Potri.010G163300	TCONS_00188825
Potri.014G152500	TCONS_00231770
Potri.014G152500	TCONS_00231771
XLOC_062889	TCONS_00231774
Potri.010G163300	TCONS_00188827
Potri.010G163300	TCONS_00188826
Potri.018G139300	TCONS_00282430
Potri.006G197000	TCONS_00126425
Potri.006G197000	TCONS_00126424
Potri.015G124700	TCONS_00245907
Potri.006G197000	TCONS_00126421
Potri.006G197000	TCONS_00126420
Potri.006G197000	TCONS_00126423
Potri.006G197000	TCONS_00126422
Potri.015G069000	TCONS_00249033
Potri.018G139500	TCONS_00282434
Potri.009G060800	TCONS_00161718
Potri.007G057800	TCONS_00131826
Potri.011G059000	TCONS_00199543
Potri.019G054900	TCONS_00285135
Potri.019G069200	TCONS_00289493
Potri.019G054900	TCONS_00285136
Potri.019G069200	TCONS_00289496
Potri.019G069200	TCONS_00289494
Potri.014G056600	TCONS_00227844
Potri.019G069200	TCONS_00289498
Potri.005G256000	TCONS_00098864
Potri.005G256000	TCONS_00098863
Potri.016G110800	TCONS_00255499
Potri.014G180700	TCONS_00240291
Potri.001G164800	TCONS_00006281
XLOC_083093	TCONS_00294584
Potri.001G164900	TCONS_00006285
XLOC_083089	TCONS_00294580
Potri.001G402400	TCONS_00032171
Potri.002G081000	TCONS_00038151
Potri.018G101400	TCONS_00275521
Potri.018G101700	TCONS_00275526
Potri.018G102000	TCONS_00275528
Potri.006G085700	TCONS_00122083
Potri.006G085700	TCONS_00122081
Potri.007G071100	TCONS_00132555
Potri.007G071100	TCONS_00132556
Potri.001G200000	TCONS_00007489
Potri.013G078500	TCONS_00217264
Potri.007G071100	TCONS_00132553
Potri.011G140700	TCONS_00202365
Potri.011G140700	TCONS_00202364
Potri.011G140800	TCONS_00202367
Potri.013G078700	TCONS_00217269
Potri.007G071300	TCONS_00132558
Potri.011G140500	TCONS_00202360
Potri.011G140700	TCONS_00202363
Potri.004G233800	TCONS_00081025
Potri.004G233800	TCONS_00081026
Potri.004G233800	TCONS_00081021
Potri.003G074200	TCONS_00067782
Potri.015G068300	TCONS_00243685
Potri.006G217700	TCONS_00116595
Potri.015G068300	TCONS_00243681
Potri.012G002100	TCONS_00208998
Potri.010G086300	TCONS_00174986
Potri.003G072500	TCONS_00059061
Potri.012G002100	TCONS_00208990
Potri.010G086400	TCONS_00174988
Potri.012G002100	TCONS_00208996
Potri.012G002100	TCONS_00208997
Potri.018G030700	TCONS_00278650
Potri.001G053700	TCONS_00001881
Potri.001G053700	TCONS_00001880
Potri.012G080800	TCONS_00206634
Potri.018G030700	TCONS_00278659
Potri.001G207100	TCONS_00007736
Potri.003G160500	TCONS_00071248
Potri.018G091300	TCONS_00275267
Potri.003G160400	TCONS_00071243
Potri.001G207100	TCONS_00007738
Potri.009G001200	TCONS_00165521
Potri.003G073500	TCONS_00059191
Potri.014G039700	TCONS_00234856
Potri.014G039600	TCONS_00234854
Potri.015G105000	TCONS_00245270
Potri.015G105000	TCONS_00245271
Potri.001G371200	TCONS_00013967
Potri.002G031800	TCONS_00036088
Potri.010G237500	TCONS_00181303
Potri.003G198200	TCONS_00072477
Potri.010G237700	TCONS_00181307
Potri.002G031800	TCONS_00036080
Potri.002G031800	TCONS_00036082
Potri.001G050400	TCONS_00001770
Potri.001G428800	TCONS_00033224
Potri.001G050400	TCONS_00001775
Potri.001G050400	TCONS_00001774
Potri.017G133000	TCONS_00270712
Potri.015G029300	TCONS_00242143
Potri.002G075500	TCONS_00037936
Potri.002G075500	TCONS_00037934
Potri.002G075500	TCONS_00037932
Potri.019G011300	TCONS_00283158
Potri.005G234000	TCONS_00098131
Potri.019G037900	TCONS_00288169
Potri.007G001400	TCONS_00135025
Potri.007G001400	TCONS_00135024
Potri.019G044100	TCONS_00288458
Potri.007G001400	TCONS_00135023
Potri.009G009800	TCONS_00159459
Potri.019G050500	TCONS_00284772
Potri.019G012300	TCONS_00283207
Potri.003G038700	TCONS_00066365
Potri.019G012300	TCONS_00283200
Potri.003G038700	TCONS_00066367
Potri.003G038700	TCONS_00066366
Potri.016G072100	TCONS_00259231
Potri.009G159700	TCONS_00171436
Potri.009G118900	TCONS_00169983
Potri.015G032800	TCONS_00247693
Potri.009G118900	TCONS_00169981
Potri.015G032800	TCONS_00247691
Potri.017G079600	TCONS_00269132
Potri.018G057200	TCONS_00279522
Potri.015G032900	TCONS_00247698
Potri.015G032900	TCONS_00247699
Potri.008G111200	TCONS_00145240
Potri.008G111200	TCONS_00145241
Potri.006G207600	TCONS_00116130
Potri.006G024600	TCONS_00109365
Potri.004G208600	TCONS_00080049
Potri.006G207900	TCONS_00116138
Potri.008G208100	TCONS_00149557
Potri.004G208500	TCONS_00080046
Potri.004G208600	TCONS_00080047
Potri.013G144100	TCONS_00219501
Potri.009G093500	TCONS_00169032
Potri.014G023400	TCONS_00234325
Potri.013G144100	TCONS_00219509
Potri.009G093500	TCONS_00169031
XLOC_086080	TCONS_00299354
Potri.015G027000	TCONS_00247528
Potri.015G027000	TCONS_00247529
Potri.011G077100	TCONS_00194630
Potri.013G000200	TCONS_00214108
Potri.003G007700	TCONS_00065284
Potri.010G019100	TCONS_00182655
Potri.002G077400	TCONS_00048898
Potri.002G077300	TCONS_00048893
Potri.002G077200	TCONS_00048892
Potri.006G133900	TCONS_00124131
Potri.006G133900	TCONS_00124133
Potri.002G077400	TCONS_00048894
Potri.001G145400	TCONS_00005257
Potri.010G188800	TCONS_00189684
Potri.010G188800	TCONS_00189685
Potri.001G145200	TCONS_00005252
Potri.010G188800	TCONS_00189683
Potri.001G145200	TCONS_00005250
Potri.019G077000	TCONS_00285760
Potri.002G216100	TCONS_00043711
Potri.001G145400	TCONS_00005258
Potri.002G091000	TCONS_00049418
Potri.011G003000	TCONS_00197918
Potri.009G067100	TCONS_00161902
Potri.002G091000	TCONS_00049410
Potri.011G003000	TCONS_00197912
Potri.008G055800	TCONS_00152365
Potri.009G154400	TCONS_00171228
Potri.011G003000	TCONS_00197917
Potri.002G091000	TCONS_00049417
Potri.002G166500	TCONS_00041624
Potri.002G166500	TCONS_00041622
Potri.002G166500	TCONS_00041620
Potri.009G067100	TCONS_00161907
Potri.010G148200	TCONS_00177227
Potri.003G030900	TCONS_00057410
Potri.007G116700	TCONS_00134044
Potri.006G055000	TCONS_00110471
Potri.017G093600	TCONS_00264809
Potri.012G097200	TCONS_00212583
Potri.006G053200	TCONS_00120935
Potri.007G065500	TCONS_00137538
Potri.006G053200	TCONS_00120937
Potri.009G137200	TCONS_00170721
Potri.003G004200	TCONS_00065180
Potri.006G057200	TCONS_00121048
Potri.006G057300	TCONS_00121049
Potri.005G112900	TCONS_00103014
Potri.003G004400	TCONS_00065188
Potri.003G004400	TCONS_00065189
Potri.003G078700	TCONS_00067974
Potri.017G060400	TCONS_00263674
Potri.006G057200	TCONS_00121044
Potri.010G180300	TCONS_00178537
Potri.010G162900	TCONS_00188797
Potri.012G098400	TCONS_00212623
Potri.010G162500	TCONS_00188793
Potri.010G162500	TCONS_00188792
Potri.010G162500	TCONS_00188791
Potri.010G162500	TCONS_00188790
Potri.016G001400	TCONS_00256772
Potri.016G001400	TCONS_00256771
Potri.004G177800	TCONS_00087090
Potri.004G177800	TCONS_00087091
Potri.004G177800	TCONS_00087094
Potri.016G086600	TCONS_00259714
Potri.016G086700	TCONS_00259715
Potri.005G112900	TCONS_00103012
Potri.010G202000	TCONS_00179636
Potri.001G461300	TCONS_00016874
Potri.001G461400	TCONS_00016875
Potri.005G206600	TCONS_00096985
Potri.002G212600	TCONS_00054024
Potri.005G075900	TCONS_00092397
Potri.013G134800	TCONS_00224959
Potri.013G101000	TCONS_00223682
Potri.013G101000	TCONS_00223681
Potri.002G048500	TCONS_00047702
Potri.015G136900	TCONS_00251279
Potri.015G136600	TCONS_00251278
Potri.003G090100	TCONS_00059891
Potri.003G090100	TCONS_00059892
Potri.005G075900	TCONS_00092396
XLOC_071484	TCONS_00261946
Potri.004G185300	TCONS_00087326
Potri.015G136600	TCONS_00251277
Potri.T045400	TCONS_00299254
Potri.015G141400	TCONS_00251403
Potri.001G073700	TCONS_00002518
Potri.012G128100	TCONS_00213613
Potri.001G073700	TCONS_00002515
Potri.008G032500	TCONS_00151183
Potri.008G092500	TCONS_00153977
Potri.008G092300	TCONS_00153971
Potri.008G092300	TCONS_00153970
Potri.003G200100	TCONS_00064271
Potri.001G331900	TCONS_00029660
Potri.016G124700	TCONS_00261005
Potri.001G332100	TCONS_00029665
Potri.010G116200	TCONS_00176072
Potri.001G446400	TCONS_00016298
Potri.003G200100	TCONS_00064276
Potri.001G446400	TCONS_00016296
Potri.001G446400	TCONS_00016297
Potri.008G200800	TCONS_00158249
Potri.014G087200	TCONS_00229050
Potri.010G029500	TCONS_00172766
Potri.010G029500	TCONS_00172764
Potri.014G087200	TCONS_00229054
Potri.014G087200	TCONS_00229055
Potri.004G153300	TCONS_00078221
Potri.004G153300	TCONS_00078220
Potri.001G288000	TCONS_00028392
Potri.013G051600	TCONS_00222088
Potri.013G051700	TCONS_00222089
Potri.004G153500	TCONS_00078229
Potri.004G153500	TCONS_00078228
Potri.005G182300	TCONS_00095987
Potri.009G015600	TCONS_00160020
Potri.005G182000	TCONS_00095983
Potri.005G182000	TCONS_00095982
Potri.005G182000	TCONS_00095981
Potri.018G035400	TCONS_00278815
Potri.010G176100	TCONS_00178369
Potri.005G222200	TCONS_00097631
Potri.002G246100	TCONS_00055379
Potri.016G124600	TCONS_00255959
Potri.006G226900	TCONS_00116952
Potri.006G129800	TCONS_00113357
Potri.006G227600	TCONS_00116958
Potri.006G129600	TCONS_00113354
Potri.006G129600	TCONS_00113353
Potri.019G067500	TCONS_00289418
Potri.007G114400	TCONS_00139194
Potri.013G031000	TCONS_00221199
Potri.002G206000	TCONS_00053791
Potri.002G206100	TCONS_00053792
Potri.005G144800	TCONS_00094583
Potri.003G013600	TCONS_00056546
Potri.003G013600	TCONS_00056547
Potri.005G144800	TCONS_00094587
Potri.005G144800	TCONS_00094589
Potri.005G075900	TCONS_00092391
Potri.015G073000	TCONS_00249229
Potri.002G110800	TCONS_00050260
Potri.014G052500	TCONS_00227696
Potri.002G239500	TCONS_00055089
Potri.005G174900	TCONS_00095675
XLOC_071128	TCONS_00260662
Potri.002G110900	TCONS_00050266
Potri.002G239500	TCONS_00055082
Potri.002G110900	TCONS_00050268
Potri.002G239500	TCONS_00055086
Potri.015G073000	TCONS_00249227
Potri.013G114400	TCONS_00218669
Potri.005G010600	TCONS_00090000
Potri.005G010600	TCONS_00090005
Potri.002G150000	TCONS_00051795
Potri.008G005200	TCONS_00150271
Potri.001G358500	TCONS_00013518
Potri.011G110200	TCONS_00195665
Potri.011G110300	TCONS_00195667
Potri.017G114800	TCONS_00265565
